Date,infiltration
1996-01-05,-2.59504128
1996-01-06,-6.286464
1996-01-07,-6.80334336
1996-01-08,-4.83342336
1996-01-09,-3.83463936
1996-01-10,-3.07736064
1996-01-11,-3.96721152
1996-01-12,-3.54392064
1996-01-13,-1.77735168
1996-01-14,-0.888556539
1996-01-15,-0.444248645
1996-01-16,-0.222116913
1996-01-17,-0.111056607
1996-01-18,-0.05552784
1996-01-19,-0.027763804
1996-01-20,-0.013881873
1996-01-21,0
1996-01-22,-3.81639168
1996-01-23,-7.88534784
1996-01-24,-6.28273152
1996-01-25,-3.13998336
1996-01-26,-1.56957696
1996-01-27,-0.784701914
1996-01-28,-0.392327857
1996-01-29,-0.19615815
1996-01-30,-0.098077632
1996-01-31,-0.049038454
1996-02-01,-0.024519137
1996-02-02,-0.012259545
1996-02-03,0
1996-02-04,0
1996-02-05,-3.28790016
1996-02-06,-5.24178432
1996-02-07,-5.79184128
1996-02-08,-4.79015424
1996-02-09,-3.04100352
1996-02-10,-2.7378432
1996-02-11,-2.6390016
1996-02-12,-3.65810688
1996-02-13,-3.23744256
1996-02-14,-1.61837568
1996-02-15,-0.809078672
1996-02-16,-0.404514778
1996-02-17,-0.202251244
1996-02-18,-1.86084864
1996-02-19,-2.46523392
1996-02-20,-1.341558264
1996-02-21,-0.670711629
1996-02-22,-0.727056346
1996-02-23,-0.679855583
1996-02-24,-0.61536784
1996-02-25,-1.52851968
1996-02-26,-1.9436544
1996-02-27,-1.27437943
1996-02-28,-0.637128806
1996-02-29,-0.318549169
1996-03-01,-0.159270783
1996-03-02,-0.079634435
1996-03-03,-0.03981698
1996-03-04,-0.019908429
1996-03-05,0
1996-03-06,0
1996-03-07,0
1996-03-08,-0.519494861
1996-03-09,-0.671387139
1996-03-10,-0.335676663
1996-03-11,-0.167834101
1996-03-12,-0.083915993
1996-03-13,-0.041957731
1996-03-14,-0.020978799
1996-03-15,-0.010489383
1996-03-16,0
1996-03-17,0
1996-03-18,0
1996-03-19,-0.210417924
1996-03-20,-0.271828293
1996-03-21,-0.135911371
1996-03-22,-0.067954991
1996-03-23,-0.033977321
1996-03-24,-0.087359976
1996-03-25,-0.099578741
1996-03-26,-0.314781604
1996-03-27,-0.409983289
1996-03-28,-0.238431431
1996-03-29,-0.119213581
1996-03-30,-0.059606257
1996-03-31,-0.029802994
1996-04-01,-0.233853724
1996-04-02,-0.290845445
1996-04-03,-0.14541955
1996-04-04,-0.07270898
1996-04-05,-0.03635429
1996-04-06,-0.018177096
1996-04-07,0
1996-04-08,0
1996-04-09,0
1996-04-10,-0.051476787
1996-04-11,-0.065726219
1996-04-12,-0.032862946
1996-04-13,-0.016431433
1996-04-14,0
1996-04-15,0
1996-04-16,-0.032183284
1996-04-17,-0.044581181
1996-04-18,-0.025909892
1996-04-19,-0.01295492
1996-04-20,0
1996-04-21,0
1996-04-22,-0.324911223
1996-04-23,-0.424117362
1996-04-24,-0.215918494
1996-04-25,-0.107957495
1996-04-26,-0.05397831
1996-04-27,-0.026989044
1996-04-28,-0.013494495
1996-04-29,0
1996-04-30,0
1996-05-01,-0.237336003
1996-05-02,-0.748369111
1996-05-03,-0.72566102
1996-05-04,-0.362810756
1996-05-05,-0.181400436
1996-05-06,-0.090698983
1996-05-07,-0.209819967
1996-05-08,-0.964269854
1996-05-09,-1.060909305
1996-05-10,-0.530412434
1996-05-11,-0.265195662
1996-05-12,-0.132595191
1996-05-13,-0.066296935
1996-05-14,-0.033148301
1996-05-15,-0.016574109
1996-05-16,-0.12338355
1996-05-17,-0.15311696
1996-05-18,-0.311412681
1996-05-19,-0.342254924
1996-05-20,-0.171123066
1996-05-21,-0.088584662
1996-05-22,-0.046694326
1996-05-23,-0.023347081
1996-05-24,-0.016940708
1996-05-25,-1.069940897
1996-05-26,-1.38392064
1996-05-27,-0.699293911
1996-05-28,-0.349628604
1996-05-29,-0.174809719
1996-05-30,-0.087403711
1996-05-31,-0.043701568
1996-06-01,-0.021850712
1996-06-02,-0.010925338
1996-06-03,0
1996-06-04,0
1996-06-05,0
1996-06-06,0
1996-06-07,0
1996-06-08,0
1996-06-09,0.00E+00
1996-06-10,0.00E+00
1996-06-11,0.00E+00
1996-06-12,0.00E+00
1996-06-13,0
1996-06-14,0
1996-06-15,0
1996-06-16,0
1996-06-17,0
1996-06-18,0
1996-06-19,0
1996-06-20,0
1996-06-21,-0.118746138
1996-06-22,-0.153697319
1996-06-23,-0.076847775
1996-06-24,-0.038423666
1996-06-25,-0.019211777
1996-06-26,0
1996-06-27,0
1996-06-28,0
1996-06-29,0
1996-06-30,0
1996-07-01,0
1996-07-02,0
1996-07-03,-0.031380455
1996-07-04,-0.045621427
1996-07-05,-0.040335729
1996-07-06,-0.084797381
1996-07-07,-0.100615529
1996-07-08,-0.062539461
1996-07-09,-0.031269584
1996-07-10,-0.015634755
1996-07-11,0
1996-07-12,0
1996-07-13,0
1996-07-14,0
1996-07-15,0
1996-07-16,0
1996-07-17,0
1996-07-18,0.00E+00
1996-07-19,0.00E+00
1996-07-20,0.00E+00
1996-07-21,0
1996-07-22,0
1996-07-23,0
1996-07-24,0
1996-07-25,0
1996-07-26,0
1996-07-27,0
1996-07-28,0
1996-07-29,0
1996-07-30,0
1996-07-31,0
1996-08-01,0
1996-08-02,0
1996-08-03,0
1996-08-04,0
1996-08-05,0
1996-08-06,0
1996-08-07,-0.012076519
1996-08-08,0
1996-08-09,0
1996-08-10,-0.179463458
1996-08-11,-0.231085509
1996-08-12,-0.115540747
1996-08-13,-0.057769871
1996-08-14,-0.02888481
1996-08-15,-0.014442374
1996-08-16,0
1996-08-17,0
1996-08-18,0
1996-08-19,0
1996-08-20,0
1996-08-21,0
1996-08-22,0
1996-08-23,0
1996-08-24,-0.019677137
1996-08-25,-0.023604459
1996-08-26,-0.011802208
1996-08-27,0
1996-08-28,0
1996-08-29,0
1996-08-30,0
1996-08-31,0
1996-09-01,0
1996-09-02,0.00E+00
1996-09-03,0.00E+00
1996-09-04,0.00E+00
1996-09-05,0.00E+00
1996-09-06,0
1996-09-07,0
1996-09-08,0
1996-09-09,0
1996-09-10,0
1996-09-11,0
1996-09-12,0
1996-09-13,0
1996-09-14,0
1996-09-15,0
1996-09-16,0
1996-09-17,0
1996-09-18,-0.022300007
1996-09-19,-0.037710668
1996-09-20,-0.025882661
1996-09-21,-0.012941305
1996-09-22,0
1996-09-23,0
1996-09-24,-0.032112823
1996-09-25,-0.079650594
1996-09-26,-0.113743417
1996-09-27,-0.090745743
1996-09-28,-0.045372562
1996-09-29,-0.022686203
1996-09-30,-0.458866405
1996-10-01,-1.9581696
1996-10-02,-2.06972928
1996-10-03,-1.03469325
1996-10-04,-0.561999859
1996-10-05,-0.316489794
1996-10-06,-0.15824113
1996-10-07,-0.079119628
1996-10-08,-0.039559578
1996-10-09,-0.01977973
1996-10-10,0
1996-10-11,0
1996-10-12,0
1996-10-13,0
1996-10-14,0
1996-10-15,0
1996-10-16,-0.299695639
1996-10-17,-0.386709079
1996-10-18,-0.19334892
1996-10-19,-0.096673058
1996-10-20,-0.115521701
1996-10-21,-0.127524982
1996-10-22,-0.076786189
1996-10-23,-0.038392873
1996-10-24,-0.019196381
1996-10-25,0
1996-10-26,-0.050127495
1996-10-27,-0.061070088
1996-10-28,-0.213307417
1996-10-29,-0.251834435
1996-10-30,-0.12591484
1996-10-31,-0.080394759
1996-11-01,-0.054048915
1996-11-02,-0.027024347
1996-11-03,-0.013512146
1996-11-04,-0.863251085
1996-11-05,-1.111892991
1996-11-06,-1.301012126
1996-11-07,-1.43659008
1996-11-08,-0.872521832
1996-11-09,-0.436232356
1996-11-10,-2.59877376
1996-11-11,-4.76361216
1996-11-12,-4.87655424
1996-11-13,-3.42669312
1996-11-14,-1.71293184
1996-11-15,-0.89176361
1996-11-16,-0.521147506
1996-11-17,-0.878957955
1996-11-18,-1.093420906
1996-11-19,-5.75963136
1996-11-20,-6.89582592
1996-11-21,-5.36744448
1996-11-22,-4.21092864
1996-11-23,-2.10691584
1996-11-24,-4.63629312
1996-11-25,-5.94072576
1996-11-26,-4.61348352
1996-11-27,-4.0137984
1996-11-28,-2.72388096
1996-11-29,-2.81152512
1996-11-30,-2.82203136
1996-12-01,-2.10456576
1996-12-02,-1.43258112
1996-12-03,-5.33647872
1996-12-04,-8.3096064
1996-12-05,-8.89311744
1996-12-06,-7.634304
1996-12-07,-4.34792448
1996-12-08,-2.17327104
1996-12-09,-1.086448924
1996-12-10,-0.543180184
1996-12-11,-0.795569002
1996-12-12,-1.232623609
1996-12-13,-1.66192128
1996-12-14,-1.39719168
1996-12-15,-0.698522518
1996-12-16,-0.58165456
1996-12-17,-0.515036303
1996-12-18,-0.850058842
1996-12-19,-1.43866368
1996-12-20,-1.170337601
1996-12-21,-1.243102118
1996-12-22,-1.60261632
1996-12-23,-1.9084032
1996-12-24,-2.72650752
1996-12-25,-2.69650944
1996-12-26,-1.66123008
1996-12-27,-0.830545644
1996-12-28,-0.415246943
1996-12-29,-0.207617002
1996-12-30,-0.103806882
1996-12-31,-0.051903036
1997-01-01,-0.025951416
1997-01-02,-0.012975683
1997-01-03,0
1997-01-04,-0.081749869
1997-01-05,-0.10323535
1997-01-06,-0.051617273
1997-01-07,-0.025808537
1997-01-08,-0.347079984
1997-01-09,-0.438978507
1997-01-10,-0.219482031
1997-01-11,-0.109739203
1997-01-12,-0.054869149
1997-01-13,-0.027434461
1997-01-14,-0.013717202
1997-01-15,0
1997-01-16,-0.037198413
1997-01-17,-0.778346344
1997-01-18,-1.97102592
1997-01-19,-1.77942528
1997-01-20,-0.88960437
1997-01-21,-4.22005248
1997-01-22,-5.10700032
1997-01-23,-3.15297792
1997-01-24,-2.30764032
1997-01-25,-1.35571516
1997-01-26,-0.677788646
1997-01-27,-0.338877085
1997-01-28,-0.169434229
1997-01-29,-0.084716038
1997-01-30,-0.042357749
1997-01-31,-0.021178806
1997-02-01,-0.010589386
1997-02-02,-0.796224716
1997-02-03,-1.026311469
1997-02-04,-1.158499847
1997-02-05,-1.091820723
1997-02-06,-0.545865648
1997-02-07,-0.272921647
1997-02-08,-0.136458026
1997-02-09,-0.068228313
1997-02-10,-1.106033993
1997-02-11,-1.85476608
1997-02-12,-2.7343872
1997-02-13,-6.0079104
1997-02-14,-8.12726784
1997-02-15,-5.92994304
1997-02-16,-3.40512768
1997-02-17,-2.52799488
1997-02-18,-1.71929088
1997-02-19,-0.921533566
1997-02-20,-0.460734926
1997-02-21,-0.2303595
1997-02-22,-0.115177755
1997-02-23,-1.59791616
1997-02-24,-7.67674368
1997-02-25,-10.1689344
1997-02-26,-6.5788416
1997-02-27,-3.31471872
1997-02-28,-1.65694464
1997-03-01,-0.828378068
1997-03-02,-0.414163294
1997-03-03,-0.207075212
1997-03-04,-0.103535994
1997-03-05,-0.051767594
1997-03-06,-0.025883695
1997-03-07,-0.012941823
1997-03-08,0
1997-03-09,0
1997-03-10,0
1997-03-11,0
1997-03-12,0
1997-03-13,0
1997-03-14,0
1997-03-15,0.00E+00
1997-03-16,0.00E+00
1997-03-17,0.00E+00
1997-03-18,0
1997-03-19,0
1997-03-20,0
1997-03-21,0
1997-03-22,0
1997-03-23,0
1997-03-24,-0.083948209
1997-03-25,-0.108657487
1997-03-26,-0.054328301
1997-03-27,-0.027164038
1997-03-28,-0.013581991
1997-03-29,0
1997-03-30,0
1997-03-31,0
1997-04-01,0
1997-04-02,0
1997-04-03,0
1997-04-04,0
1997-04-05,0.00E+00
1997-04-06,0.00E+00
1997-04-07,0.00E+00
1997-04-08,0
1997-04-09,0
1997-04-10,0
1997-04-11,0
1997-04-12,0
1997-04-13,0
1997-04-14,0
1997-04-15,0
1997-04-16,0
1997-04-17,0
1997-04-18,0
1997-04-19,0
1997-04-20,0
1997-04-21,0
1997-04-22,0
1997-04-23,0
1997-04-24,0
1997-04-25,0
1997-04-26,-0.052787153
1997-04-27,-0.077419082
1997-04-28,-0.04593342
1997-04-29,-0.02296663
1997-04-30,-0.011483295
1997-05-01,0
1997-05-02,0
1997-05-03,0
1997-05-04,-0.109131705
1997-05-05,-0.432586939
1997-05-06,-0.681943145
1997-05-07,-0.535021549
1997-05-08,-0.930422025
1997-05-09,-0.994350118
1997-05-10,-0.589268404
1997-05-11,-0.790514989
1997-05-12,-0.734954011
1997-05-13,-1.63496448
1997-05-14,-1.8240768
1997-05-15,-0.911929066
1997-05-16,-0.870396558
1997-05-17,-0.974450249
1997-05-18,-1.177553563
1997-05-19,-1.53294336
1997-05-20,-1.97282304
1997-05-21,-1.6111872
1997-05-22,-0.805485648
1997-05-23,-0.402718487
1997-05-24,-0.569961972
1997-05-25,-0.577760781
1997-05-26,-0.288867866
1997-05-27,-0.144430802
1997-05-28,-0.072214617
1997-05-29,-0.036107113
1997-05-30,-0.018053507
1997-05-31,0
1997-06-01,0
1997-06-02,0
1997-06-03,0
1997-06-04,0
1997-06-05,0
1997-06-06,-0.026399317
1997-06-07,-0.034057827
1997-06-08,-0.017028869
1997-06-09,0
1997-06-10,-0.054818758
1997-06-11,-0.067572602
1997-06-12,-0.03378613
1997-06-13,-0.026902849
1997-06-14,-0.02140269
1997-06-15,-0.010701328
1997-06-16,0
1997-06-17,0
1997-06-18,0
1997-06-19,-0.057857575
1997-06-20,-0.222943076
1997-06-21,-0.365687544
1997-06-22,-0.371063269
1997-06-23,-0.456547028
1997-06-24,-0.393040083
1997-06-25,-0.611655045
1997-06-26,-1.10271727
1997-06-27,-1.39968
1997-06-28,-1.45552896
1997-06-29,-3.23564544
1997-06-30,-4.71025152
1997-07-01,-4.30424064
1997-07-02,-3.24808704
1997-07-03,-2.58135552
1997-07-04,-2.51430912
1997-07-05,-1.82117376
1997-07-06,-0.910482841
1997-07-07,-0.455210316
1997-07-08,-0.227597382
1997-07-09,-0.113796747
1997-07-10,-0.512776894
1997-07-11,-0.618488276
1997-07-12,-0.309229789
1997-07-13,-0.154611307
1997-07-14,-0.077304755
1997-07-15,-0.038652153
1997-07-16,-0.01932602
1997-07-17,0
1997-07-18,0
1997-07-19,0
1997-07-20,0
1997-07-21,0
1997-07-22,0
1997-07-23,0
1997-07-24,0.00E+00
1997-07-25,0.00E+00
1997-07-26,0.00E+00
1997-07-27,0
1997-07-28,0
1997-07-29,0
1997-07-30,0
1997-07-31,0
1997-08-01,0
1997-08-02,0
1997-08-03,0
1997-08-04,-0.02356992
1997-08-05,-0.105955516
1997-08-06,-0.123444408
1997-08-07,-0.070090546
1997-08-08,-0.035045088
1997-08-09,-0.017522498
1997-08-10,0
1997-08-11,0
1997-08-12,0
1997-08-13,0
1997-08-14,0
1997-08-15,0
1997-08-16,0
1997-08-17,0.00E+00
1997-08-18,0.00E+00
1997-08-19,0.00E+00
1997-08-20,0
1997-08-21,0
1997-08-22,0
1997-08-23,0
1997-08-24,0
1997-08-25,0
1997-08-26,0
1997-08-27,-0.125987568
1997-08-28,-0.427394728
1997-08-29,-0.67298941
1997-08-30,-0.534533534
1997-08-31,-0.267256047
1997-09-01,-0.340678863
1997-09-02,-0.33480405
1997-09-03,-0.167397816
1997-09-04,-0.083697855
1997-09-05,-0.041848664
1997-09-06,-0.020924266
1997-09-07,-0.010462116
1997-09-08,0
1997-09-09,0
1997-09-10,0
1997-09-11,0
1997-09-12,-0.031518738
1997-09-13,-0.040536446
1997-09-14,-0.020268161
1997-09-15,-0.010134065
1997-09-16,0
1997-09-17,0
1997-09-18,0
1997-09-19,0
1997-09-20,0
1997-09-21,0
1997-09-22,0.00E+00
1997-09-23,0.00E+00
1997-09-24,0.00E+00
1997-09-25,0
1997-09-26,0
1997-09-27,0
1997-09-28,0
1997-09-29,0
1997-09-30,0
1997-10-01,0
1997-10-02,0
1997-10-03,0
1997-10-04,0
1997-10-05,0
1997-10-06,-0.218719996
1997-10-07,-0.323491443
1997-10-08,-0.193830894
1997-10-09,-0.109407867
1997-10-10,-0.346514209
1997-10-11,-0.555217031
1997-10-12,-0.403144957
1997-10-13,-0.201566389
1997-10-14,-0.100781666
1997-10-15,-0.436217689
1997-10-16,-0.524570812
1997-10-17,-0.26227508
1997-10-18,-0.131134958
1997-10-19,-0.152885394
1997-10-20,-1.256904995
1997-10-21,-1.5489792
1997-10-22,-1.082916905
1997-10-23,-0.762427635
1997-10-24,-0.381192003
1997-10-25,-0.190590548
1997-10-26,-0.095293911
1997-10-27,-0.047646614
1997-10-28,-0.023823221
1997-10-29,-0.011911589
1997-10-30,0
1997-10-31,0
1997-11-01,0
1997-11-02,0
1997-11-03,0
1997-11-04,-0.14603516
1997-11-05,-0.442120813
1997-11-06,-1.79186688
1997-11-07,-2.7212544
1997-11-08,-3.6695808
1997-11-09,-6.24195072
1997-11-10,-8.2204416
1997-11-11,-6.45152256
1997-11-12,-3.39075072
1997-11-13,-1.71389952
1997-11-14,-0.871953694
1997-11-15,-0.500944311
1997-11-16,-0.302091545
1997-11-17,-0.151042351
1997-11-18,-0.829360277
1997-11-19,-2.16843264
1997-11-20,-2.97575424
1997-11-21,-2.95460352
1997-11-22,-2.04885504
1997-11-23,-1.04127288
1997-11-24,-0.64718343
1997-11-25,-0.424128656
1997-11-26,-0.212057575
1997-11-27,-1.230866772
1997-11-28,-2.66291712
1997-11-29,-3.17067264
1997-11-30,-2.31787008
1997-12-01,-1.71168768
1997-12-02,-1.294891025
1997-12-03,-0.64738262
1997-12-04,-0.323675592
1997-12-05,-0.161833863
1997-12-06,-0.080915946
1997-12-07,-0.040457728
1997-12-08,-1.5220224
1997-12-09,-2.22179328
1997-12-10,-4.41068544
1997-12-11,-7.90262784
1997-12-12,-6.52713984
1997-12-13,-3.26191104
1997-12-14,-1.6305408
1997-12-15,-0.815189143
1997-12-16,-1.65943296
1997-12-17,-5.34062592
1997-12-18,-7.14797568
1997-12-19,-5.0056704
1997-12-20,-4.91816448
1997-12-21,-4.31751168
1997-12-22,-3.1027968
1997-12-23,-2.36376576
1997-12-24,-2.12308992
1997-12-25,-2.01194496
1997-12-26,-1.9090944
1997-12-27,-1.51898112
1997-12-28,-0.759427578
1997-12-29,-0.379692154
1997-12-30,-1.83942144
1997-12-31,-2.89516032
1998-01-01,-3.0951936
1998-01-02,-6.25107456
1998-01-03,-7.3840896
1998-01-04,-5.84022528
1998-01-05,-7.6322304
1998-01-06,-7.46122752
1998-01-07,-4.2640128
1998-01-08,-2.15004672
1998-01-09,-1.074836197
1998-01-10,-0.537374767
1998-01-11,-0.268676546
1998-01-12,-0.134335565
1998-01-13,-0.428038111
1998-01-14,-0.782740745
1998-01-15,-8.28306432
1998-01-16,-10.87077888
1998-01-17,-6.30388224
1998-01-18,-12.659328
1998-01-19,-13.64249088
1998-01-20,-6.81426432
1998-01-21,-3.40540416
1998-01-22,-1.70228736
1998-01-23,-0.851024061
1998-01-24,-0.425484859
1998-01-25,-0.212735642
1998-01-26,-0.106366119
1998-01-27,-0.053182634
1998-01-28,-0.02659121
1998-01-29,-0.013295579
1998-01-30,0
1998-01-31,0
1998-02-01,0
1998-02-02,0
1998-02-03,0
1998-02-04,0
1998-02-05,0
1998-02-06,0.00E+00
1998-02-07,-0.083854603
1998-02-08,-0.108515704
1998-02-09,-0.05425741
1998-02-10,-0.027128594
1998-02-11,-0.013564269
1998-02-12,0
1998-02-13,0
1998-02-14,0
1998-02-15,0
1998-02-16,0
1998-02-17,0
1998-02-18,0
1998-02-19,0.00E+00
1998-02-20,0.00E+00
1998-02-21,-1.287013654
1998-02-22,-1.66565376
1998-02-23,-0.832713537
1998-02-24,-0.416330759
1998-02-25,-0.208158875
1998-02-26,-0.10407781
1998-02-27,-0.111687455
1998-02-28,-0.103225052
1998-03-01,-0.051612125
1998-03-02,-0.025805962
1998-03-03,-0.012902956
1998-03-04,-0.240057368
1998-03-05,-0.305586736
1998-03-06,-0.152789857
1998-03-07,-1.084655743
1998-03-08,-2.00212992
1998-03-09,-1.52437248
1998-03-10,-0.966218983
1998-03-11,-0.645194392
1998-03-12,-0.322581575
1998-03-13,-0.161286889
1998-03-14,-0.080642464
1998-03-15,-0.040320987
1998-03-16,-0.020160432
1998-03-17,-0.010080201
1998-03-18,0
1998-03-19,0
1998-03-20,0
1998-03-21,0
1998-03-22,0
1998-03-23,0
1998-03-24,0.00E+00
1998-03-25,0.00E+00
1998-03-26,0.00E+00
1998-03-27,0
1998-03-28,0
1998-03-29,-0.125560919
1998-03-30,-0.191250243
1998-03-31,-0.11844875
1998-04-01,-0.509877863
1998-04-02,-2.14631424
1998-04-03,-5.08640256
1998-04-04,-6.13564416
1998-04-05,-4.68467712
1998-04-06,-7.41491712
1998-04-07,-8.2453248
1998-04-08,-5.9595264
1998-04-09,-6.3528192
1998-04-10,-7.07705856
1998-04-11,-6.57552384
1998-04-12,-4.82554368
1998-04-13,-2.69927424
1998-04-14,-3.30932736
1998-04-15,-3.75293952
1998-04-16,-5.50858752
1998-04-17,-5.62540032
1998-04-18,-3.07321344
1998-04-19,-2.654208
1998-04-20,-2.21474304
1998-04-21,-1.107157027
1998-04-22,-0.553532535
1998-04-23,-0.297341992
1998-04-24,-0.165021014
1998-04-25,-3.68810496
1998-04-26,-4.99889664
1998-04-27,-3.6951552
1998-04-28,-4.1409792
1998-04-29,-3.90237696
1998-04-30,-2.7433728
1998-05-01,-1.61063424
1998-05-02,-0.805194985
1998-05-03,-0.402573169
1998-05-04,-0.201280509
1998-05-05,-0.100638731
1998-05-06,-0.050318984
1998-05-07,-0.025159397
1998-05-08,-0.012579674
1998-05-09,0
1998-05-10,0
1998-05-11,0
1998-05-12,0
1998-05-13,0
1998-05-14,0
1998-05-15,0.00E+00
1998-05-16,0.00E+00
1998-05-17,0.00E+00
1998-05-18,0.00E+00
1998-05-19,0
1998-05-20,0
1998-05-21,0
1998-05-22,0
1998-05-23,0
1998-05-24,0
1998-05-25,0
1998-05-26,0
1998-05-27,-0.168580321
1998-05-28,-0.218198445
1998-05-29,-0.109097438
1998-05-30,-0.089804895
1998-05-31,-0.138864928
1998-06-01,-0.15126554
1998-06-02,-0.099018586
1998-06-03,-0.049508924
1998-06-04,-0.635044866
1998-06-05,-0.802260177
1998-06-06,-0.401105945
1998-06-07,-0.200546938
1998-06-08,-0.100271957
1998-06-09,-0.0501356
1998-06-10,-0.025067705
1998-06-11,-0.012533829
1998-06-12,0
1998-06-13,-0.283678917
1998-06-14,-0.610279792
1998-06-15,-0.500210948
1998-06-16,-0.25009608
1998-06-17,-0.125045696
1998-06-18,-0.06252226
1998-06-19,-0.031260983
1998-06-20,-0.015630454
1998-06-21,0
1998-06-22,0
1998-06-23,0
1998-06-24,0
1998-06-25,0
1998-06-26,0
1998-06-27,0
1998-06-28,0.00E+00
1998-06-29,0.00E+00
1998-06-30,0.00E+00
1998-07-01,0
1998-07-02,0
1998-07-03,0
1998-07-04,0
1998-07-05,0
1998-07-06,0
1998-07-07,0
1998-07-08,0
1998-07-09,0
1998-07-10,0.00E+00
1998-07-11,0.00E+00
1998-07-12,0.00E+00
1998-07-13,0
1998-07-14,0
1998-07-15,0
1998-07-16,0
1998-07-17,0
1998-07-18,0
1998-07-19,0.00E+00
1998-07-20,0
1998-07-21,0
1998-07-22,0
1998-07-23,0
1998-07-24,0
1998-07-25,0
1998-07-26,0
1998-07-27,0.00E+00
1998-07-28,0
1998-07-29,0
1998-07-30,0
1998-07-31,0
1998-08-01,0
1998-08-02,0
1998-08-03,0
1998-08-04,0
1998-08-05,0
1998-08-06,0
1998-08-07,0
1998-08-08,0.00E+00
1998-08-09,0.00E+00
1998-08-10,0.00E+00
1998-08-11,0
1998-08-12,0
1998-08-13,0
1998-08-14,0
1998-08-15,0
1998-08-16,0
1998-08-17,0
1998-08-18,0
1998-08-19,0
1998-08-20,0
1998-08-21,0
1998-08-22,0
1998-08-23,0
1998-08-24,0
1998-08-25,0
1998-08-26,0
1998-08-27,0.00E+00
1998-08-28,0.00E+00
1998-08-29,0.00E+00
1998-08-30,0.00E+00
1998-08-31,0
1998-09-01,0
1998-09-02,0
1998-09-03,0
1998-09-04,-0.014325119
1998-09-05,-0.01779258
1998-09-06,0
1998-09-07,0
1998-09-08,-0.015266847
1998-09-09,-0.017993928
1998-09-10,0
1998-09-11,-0.208506189
1998-09-12,-0.47117647
1998-09-13,-0.398318073
1998-09-14,-0.199153078
1998-09-15,-0.256918446
1998-09-16,-0.253440147
1998-09-17,-0.126717666
1998-09-18,-0.063358229
1998-09-19,-0.031678964
1998-09-20,-0.015839444
1998-09-21,0
1998-09-22,0
1998-09-23,0
1998-09-24,0
1998-09-25,-0.08453433
1998-09-26,-0.354133431
1998-09-27,-0.409666623
1998-09-28,-0.234937746
1998-09-29,-0.186539466
1998-09-30,-0.399201952
1998-10-01,-2.90497536
1998-10-02,-3.54461184
1998-10-03,-1.85324544
1998-10-04,-0.939546902
1998-10-05,-0.48011399
1998-10-06,-0.240048341
1998-10-07,-0.120022007
1998-10-08,-0.765282208
1998-10-09,-0.942809546
1998-10-10,-0.949325447
1998-10-11,-1.7051904
1998-10-12,-1.52838144
1998-10-13,-0.76411607
1998-10-14,-0.388921776
1998-10-15,-0.199924775
1998-10-16,-0.099960889
1998-10-17,-0.492482875
1998-10-18,-0.597717716
1998-10-19,-0.298845449
1998-10-20,-0.149419372
1998-10-21,-0.07470885
1998-10-22,-0.037354215
1998-10-23,-1.350577304
1998-10-24,-4.516992
1998-10-25,-4.46846976
1998-10-26,-2.7461376
1998-10-27,-2.32326144
1998-10-28,-2.99303424
1998-10-29,-2.87428608
1998-10-30,-1.7328384
1998-10-31,-2.7703296
1998-11-01,-2.84373504
1998-11-02,-1.86195456
1998-11-03,-2.06226432
1998-11-04,-1.65169152
1998-11-05,-0.825730855
1998-11-06,-0.412839853
1998-11-07,-0.206413526
1998-11-08,-0.103205164
1998-11-09,-3.48323328
1998-11-10,-4.48671744
1998-11-11,-3.12062976
1998-11-12,-2.2443264
1998-11-13,-1.61588736
1998-11-14,-1.200112506
1998-11-15,-0.600002229
1998-11-16,-0.299987601
1998-11-17,-0.149990428
1998-11-18,-0.074994368
1998-11-19,-0.037496972
1998-11-20,-0.018748434
1998-11-21,0
1998-11-22,0
1998-11-23,0
1998-11-24,-0.874396118
1998-11-25,-1.130751374
1998-11-26,-0.565327725
1998-11-27,-1.067270253
1998-11-28,-1.64007936
1998-11-29,-1.203794376
1998-11-30,-0.601842839
1998-12-01,-0.300907824
1998-12-02,-0.150450518
1998-12-03,-0.075224407
1998-12-04,-0.037611991
1998-12-05,-0.018805942
1998-12-06,0
1998-12-07,0
1998-12-08,0
1998-12-09,-1.3886208
1998-12-10,-3.7642752
1998-12-11,-3.95380224
1998-12-12,-2.73411072
1998-12-13,-1.64740608
1998-12-14,-0.823604226
1998-12-15,-0.411776663
1998-12-16,-0.205881966
1998-12-17,-0.102939394
1998-12-18,-0.650591889
1998-12-19,-4.05333504
1998-12-20,-4.91968512
1998-12-21,-2.706048
1998-12-22,-1.352752663
1998-12-23,-1.179060296
1998-12-24,-0.988813758
1998-12-25,-0.519647105
1998-12-26,-1.99742976
1998-12-27,-3.02247936
1998-12-28,-3.67110144
1998-12-29,-3.1629312
1998-12-30,-2.41353216
1998-12-31,-2.4489216
1999-01-01,-1.70021376
1999-01-02,-4.84641792
1999-01-03,-8.16500736
1999-01-04,-6.16951296
1999-01-05,-3.12242688
1999-01-06,-1.56086784
1999-01-07,-1.280720761
1999-01-08,-1.7950464
1999-01-09,-1.49893632
1999-01-10,-0.749358757
1999-01-11,-0.374658311
1999-01-12,-1.274792422
1999-01-13,-2.86170624
1999-01-14,-2.5111296
1999-01-15,-1.255329626
1999-01-16,-5.05585152
1999-01-17,-7.01858304
1999-01-18,-4.28226048
1999-01-19,-2.14036992
1999-01-20,-1.07003367
1999-01-21,-0.534973884
